"","crime_date","description","inside_outside","weapon","gender","age","race","ethnicity","location","new_district","neighborhood","latitude","longitude","premise_type","zt","zap"
"281","9/17/2025","Aggravated assault","Outside","Blunt object","Male","2","Black or African American","Not Hispanic or Latino","2700 WASHINGTON BLVD","Southern","Morrell Park",39.264523,-76.654947,"Gas station","11:40","p.m."
"282","9/17/2025","Aggravated assault","Outside","Blunt object","Female","2","Black or African American","Not Hispanic or Latino","2700 WASHINGTON BLVD","Southern","Morrell Park",39.264523,-76.654947,"Gas station","11:40","p.m."
"283","9/17/2025","Aggravated assault","Outside","Blunt object","Female","27","Black or African American","Unknown","2700 WASHINGTON BLVD","Southern","Morrell Park",39.264523,-76.654947,"Gas station","11:40","p.m."
"284","9/18/2025","Aggravated assault","Inside","Asphyxiation","Female","71","White","Unknown","3100 CLEARVIEW AVE","Northeast","North Harford Road",39.368589,-76.542716,"Other/residential","4:00","a.m."
"285","9/18/2025","Aggravated assault","Inside","Asphyxiation","Male","34","Black or African American","Not Hispanic or Latino","1000 NEW HOPE CIR","Central","Pleasant View Gardens",39.293951,-76.603158,"Other/residential","4:39","a.m."
"286","9/18/2025","Aggravated assault","Inside","Asphyxiation","Female","33","Black or African American","Not Hispanic or Latino","1000 NEW HOPE CIR","Central","Pleasant View Gardens",39.293951,-76.603158,"Other/residential","4:39","a.m."
"287","9/18/2025","Aggravated assault","Inside","Knife/cutting instrument","Male","47","Black or African American","Unknown","500 N CHARLES ST","Central","Mount Vernon",39.296129,-76.615775,"Bus/railroad station","11:40","a.m."
"288","9/18/2025","Aggravated assault","Inside","Knife/cutting instrument","Female","5","Black or African American","Unknown","500 N CHARLES ST","Central","Mount Vernon",39.296129,-76.615775,"Bus/railroad station","11:40","a.m."
"289","9/18/2025","Aggravated assault","Inside","Personal weapons","Female","26","Black or African American","Unknown","1700 HARFORD AVE","Eastern","Oliver",39.309996,-76.599645,"Other/residential","1:15","p.m."
"290","9/18/2025","Aggravated assault","Outside","Personal weapons","Female","29","White","Not Hispanic or Latino","900 S POTOMAC ST","Southeast","Canton",39.282209,-76.574191,"Street","4:00","p.m."
"291","9/18/2025","Aggravated assault","Inside","Personal weapons","Female","34","Black or African American","Unknown","3900 BOSTON ST","Southeast","Brewers Hill",39.277681,-76.562325,"Restaurant","5:50","p.m."
"292","9/18/2025","Aggravated assault","Inside","Personal weapons","Male","56","Black or African American","Not Hispanic or Latino","3900 BOSTON ST","Southeast","Brewers Hill",39.277681,-76.562325,"Restaurant","5:50","p.m."
"293","9/18/2025","Aggravated assault","Inside","Personal weapons","Male","41","Black or African American","Not Hispanic or Latino","3900 BOSTON ST","Southeast","Brewers Hill",39.277681,-76.562325,"Restaurant","5:50","p.m."
"294","9/18/2025","Aggravated assault","Inside","Knife/cutting instrument","Female","47","Native Hawaiian or other Pacific Islander","Hispanic or Latino","3100 STRICKLAND ST","Southwest","Gwynns Falls",39.277459,-76.669527,"Other/residential","7:00","p.m."
"295","9/18/2025","Aggravated assault","Outside","Other","Male","55","Black or African American","Not Hispanic or Latino","1100 BOLTON ST","Western","Madison Park",39.303573,-76.623619,"Street","9:00","p.m."
"296","9/19/2025","Aggravated assault","Inside","Other","Female","30","Black or African American","Not Hispanic or Latino","5800 REISTERSTOWN RD","Northwest","Reisterstown Station",39.350619,-76.695057,"Hotel/motel","1:00","a.m."
"297","9/19/2025","Aggravated assault","Outside","Personal weapons","Male","None reported","Black or African American","Unknown","20 LIGHT ST","Central","Downtown",39.288355,-76.613894,"Shed/garage","2:41","a.m."
"298","9/19/2025","Aggravated assault","Outside","Knife/cutting instrument","Male","35","White","Not Hispanic or Latino","100 E PATAPSCO AVE","Southern","Brooklyn",39.238553,-76.608729,"Street","10:00","a.m."
"299","9/19/2025","Aggravated assault","Outside","Personal weapons","Female","36","Black or African American","Not Hispanic or Latino","1800 N MOUNT ST","Western","Sandtown-Winchester",39.309003,-76.645133,"Street","1:45","p.m."
"300","9/19/2025","Aggravated assault","Inside","Other","Female","13","Black or African American","Not Hispanic or Latino","2800 WESTWOOD AVE","Northwest","Northwest Community Action",39.30801,-76.665202,"Other/residential","7:59","p.m."
"301","9/19/2025","Aggravated assault","Outside","Other","Female","15","Black or African American","Not Hispanic or Latino","2800 WESTWOOD AVE","Northwest","Northwest Community Action",39.30801,-76.665202,"Street","8:00","p.m."
"302","9/19/2025","Aggravated assault","Outside","Other","Female","18","Black or African American","Not Hispanic or Latino","2800 WESTWOOD AVE","Northwest","Northwest Community Action",39.30801,-76.665202,"Street","8:00","p.m."
"303","9/19/2025","Aggravated assault","Outside","Other","Female","12","Black or African American","Not Hispanic or Latino","2800 WESTWOOD AVE","Northwest","Northwest Community Action",39.30801,-76.665202,"Street","8:00","p.m."
"304","9/19/2025","Aggravated assault","Outside","Personal weapons","Male","51","White","Not Hispanic or Latino","3300 GARRISON BLVD","Northwest","Central Forest Park",39.326757,-76.682758,"Street","8:16","p.m."
"305","9/19/2025","Aggravated assault","Outside","Motor vehicle vessel","Female","28","Black or African American","Not Hispanic or Latino","1600 N ROSEDALE ST","Northwest","Rosemont",39.306341,-76.669362,"Street","8:30","p.m."
"306","9/19/2025","Aggravated assault","Inside","Handgun","Male","32","Black or African American","Not Hispanic or Latino","4200 CHATHAM RD","Northwest","Dorchester",39.330501,-76.688687,"School","10:00","p.m."
"307","9/19/2025","Aggravated assault","Outside","Knife/cutting instrument","Male","27","None reported","Unknown","900 ASHLAND CT","Central","Oldtown",39.300253,-76.604001,"Street","10:00","p.m."
"308","9/20/2025","Aggravated assault","Outside","Firearm","Female","30","Black or African American","Not Hispanic or Latino","2100 MCCULLOH ST","Western","Druid Heights",39.309238,-76.635831,"Street","1:52","a.m."
"309","9/20/2025","Aggravated assault","Inside","Firearm","Female","39","Black or African American","Not Hispanic or Latino","900 ASHLAND CT","Central","Oldtown",39.300248,-76.604087,"Other/residential","2:00","a.m."
"310","9/20/2025","Aggravated assault","Inside","Blunt object","Female","19","Black or African American","Not Hispanic or Latino","900 ASHLAND CT","Central","Oldtown",39.300248,-76.604087,"Other/residential","2:00","a.m."
"311","9/20/2025","Aggravated assault","Inside","Knife/cutting instrument","Female","34","Black or African American","Not Hispanic or Latino","3400 W BELVEDERE AVE","Northwest","Arlington",39.347616,-76.67862,"Other/residential","3:45","a.m."
"312","9/20/2025","Aggravated assault","Inside","Other","Male","41","Black or African American","Not Hispanic or Latino","3400 N CALVERT ST","Northern","Charles Village",39.329604,-76.614913,"Drug store / med  bldg","4:00","a.m."
"313","9/20/2025","Aggravated assault","Inside","Personal weapons","Female","33","White","Not Hispanic or Latino","6500 SAINT HELENA AVE","Southeast","Saint Helena",39.260102,-76.530394,"Other/residential","6:00","a.m."
"314","9/20/2025","Aggravated assault","Inside","Blunt object","Male","49","White","Unknown","1600 RAMSAY ST","Southwest","Mount Clare",39.283114,-76.642672,"Other/residential","9:50","a.m."
"315","9/20/2025","Aggravated assault","Outside","Other","Male","38","Black or African American","Not Hispanic or Latino","4500 LASALLE AVE","Northeast","Frankford",39.335697,-76.546586,"Street","12:00","p.m."
"316","9/20/2025","Aggravated assault","Inside","Blunt object","Female","47","Black or African American","Not Hispanic or Latino","2200 W COLD SPRING LN","Northern","Woodberry",39.343033,-76.65236,"Convenience store","1:50","p.m."
"317","9/20/2025","Aggravated assault","Outside","Handgun","Female","47","Black or African American","Not Hispanic or Latino","2400 E NORTHERN PKWY","Northeast","Hamilton Hills",39.366695,-76.563177,"Street","3:00","p.m."
"318","9/20/2025","Aggravated assault","Inside","Blunt object","Male","46","Black or African American","Unknown","1700 RUXTON AVE","Western","Coppin Heights/Ash-Co-East",39.307712,-76.655164,"Other/residential","4:45","p.m."
"319","9/20/2025","Aggravated assault","Inside","Handgun","Female","17","Black or African American","Not Hispanic or Latino","1600 N BENTALOU ST","Western","Coppin Heights/Ash-Co-East",39.307529,-76.654193,"Other/residential","5:03","p.m."
"320","9/20/2025","Aggravated assault","Outside","Blunt object","Male","17","Black or African American","Not Hispanic or Latino","3200 SWANN DR","Northern","Druid Hill Park",39.318225,-76.643011,"Park","7:46","p.m."
"321","9/20/2025","Aggravated assault","Inside","Personal weapons","Female","33","Black or African American","Not Hispanic or Latino","4100 MARY AVE","Northeast","Hamilton",39.344956,-76.54281,"Other/residential","8:00","p.m."
"322","9/20/2025","Aggravated assault","Inside","Knife/cutting instrument","Female","35","Black or African American","Not Hispanic or Latino","300 MCMECHEN ST","Western","Bolton Hill",39.306879,-76.628535,"Other/residential","8:30","p.m."
"323","9/21/2025","Aggravated assault","Outside","Other","Male","7","Black or African American","Not Hispanic or Latino","2300 BRYANT AVE","Western","Auchentoroly-Parkwood",39.317019,-76.648737,"Street","12:25","a.m."
"324","9/21/2025","Aggravated assault","Outside","Knife/cutting instrument","Male","31","Black or African American","Unknown","1800 N MONROE ST","Western","Easterwood",39.308893,-76.648298,"Street","12:45","a.m."
"325","9/21/2025","Aggravated assault","Inside","Handgun","Female","25","Black or African American","Unknown","3000 VIRGINIA AVE","Northern","Cylburn",39.345167,-76.666561,"Other/residential","3:30","a.m."
"326","9/21/2025","Aggravated assault","Inside","Knife/cutting instrument","Male","49","Black or African American","Not Hispanic or Latino","3900 E LOMBARD ST","Southeast","Baltimore Highlands",39.291397,-76.56379,"Tavern/night club","3:33","a.m."
"327","9/21/2025","Aggravated assault","Outside","Unknown","Male","57","White","Not Hispanic or Latino","200 W PRATT ST","Central","Downtown West",39.286606,-76.617989,"Street","3:50","a.m."
"328","9/21/2025","Aggravated assault","Inside","Firearm","Female","40","Black or African American","Not Hispanic or Latino","4000 EDGEWOOD RD","Northwest","East Arlington",39.332524,-76.667854,"Other/residential","7:23","a.m."
"329","9/21/2025","Aggravated assault","Inside","Firearm","Female","18","Black or African American","Not Hispanic or Latino","4000 EDGEWOOD RD","Northwest","East Arlington",39.332524,-76.667854,"Other/residential","7:23","a.m."
"330","9/21/2025","Aggravated assault","Outside","Blunt object","Female","59","Unknown","Hispanic or Latino","600 CATHEDRAL ST","Central","Mount Vernon",39.297353,-76.61709,"Park","10:44","a.m."
"331","9/21/2025","Aggravated assault","Inside","Unknown","Female","31","Black or African American","Not Hispanic or Latino","1200 N BOND ST","Eastern","Oliver",39.304736,-76.596681,"Other/residential","2:30","p.m."
"332","9/21/2025","Aggravated assault","Inside","Other","Male","22","Black or African American","Not Hispanic or Latino","400 WATER ST","Central","Downtown",39.288726,-76.609059,"Other/residential","5:00","p.m."
"333","9/21/2025","Aggravated assault","Outside","Handgun","Female","24","Black or African American","Not Hispanic or Latino","1500 N HILTON ST","Northwest","Rosemont",39.305169,-76.671825,"Street","6:06","p.m."
"334","9/21/2025","Aggravated assault","Outside","Blunt object","Female","33","Black or African American","Not Hispanic or Latino","1400 EDMONDSON AVE","Western","Harlem Park",39.295448,-76.639991,"Street","7:40","p.m."
"335","9/21/2025","Aggravated assault","Outside","Blunt object","Male","31","Black or African American","Not Hispanic or Latino","1400 EDMONDSON AVE","Western","Harlem Park",39.295448,-76.639991,"Street","7:40","p.m."
